id,domain,task_count,raw_command,token_index,token,gold_boundary_label,gold_task_token_label
CK-2673,ofis_metin_düzenleme,2,oradaki boş satırı seçer misin üstüne bir boşluk bırak,6,bir,I-TASK,BOŞLUK
CK-2673,ofis_metin_düzenleme,2,oradaki boş satırı seçer misin üstüne bir boşluk bırak,7,boşluk,I-TASK,BOŞLUK
CK-2673,ofis_metin_düzenleme,2,oradaki boş satırı seçer misin üstüne bir boşluk bırak,8,bırak,I-TASK,BOŞLUK
CK-2675,ofis_metin_düzenleme,2,Excel tablosunda D sütununu seç genişliğini biraz artır,0,Excel,O,O
CK-2675,ofis_metin_düzenleme,2,Excel tablosunda D sütununu seç genişliğini biraz artır,1,tablosunda,O,O
CK-2675,ofis_metin_düzenleme,2,Excel tablosunda D sütununu seç genişliğini biraz artır,2,D,B-TASK,SEÇ
CK-2675,ofis_metin_düzenleme,2,Excel tablosunda D sütununu seç genişliğini biraz artır,3,sütununu,I-TASK,SEÇ
CK-2675,ofis_metin_düzenleme,2,Excel tablosunda D sütununu seç genişliğini biraz artır,4,seç,I-TASK,SEÇ
CK-2675,ofis_metin_düzenleme,2,Excel tablosunda D sütununu seç genişliğini biraz artır,5,genişliğini,B-TASK,ARTIR
CK-2675,ofis_metin_düzenleme,2,Excel tablosunda D sütununu seç genişliğini biraz artır,6,biraz,I-TASK,ARTIR
CK-2675,ofis_metin_düzenleme,2,Excel tablosunda D sütununu seç genişliğini biraz artır,7,artır,I-TASK,ARTIR
CK-2683,dosya_yazılım_geliştirme,2,VS Code'da sol ağaçtan services klasörünü aç api dosyasını seç,0,VS,O,O
CK-2683,dosya_yazılım_geliştirme,2,VS Code'da sol ağaçtan services klasörünü aç api dosyasını seç,1,Code'da,O,O
CK-2683,dosya_yazılım_geliştirme,2,VS Code'da sol ağaçtan services klasörünü aç api dosyasını seç,2,sol,O,O
CK-2683,dosya_yazılım_geliştirme,2,VS Code'da sol ağaçtan services klasörünü aç api dosyasını seç,3,ağaçtan,O,O
CK-2683,dosya_yazılım_geliştirme,2,VS Code'da sol ağaçtan services klasörünü aç api dosyasını seç,4,services,B-TASK,AÇ
CK-2683,dosya_yazılım_geliştirme,2,VS Code'da sol ağaçtan services klasörünü aç api dosyasını seç,5,klasörünü,I-TASK,AÇ
CK-2683,dosya_yazılım_geliştirme,2,VS Code'da sol ağaçtan services klasörünü aç api dosyasını seç,6,aç,I-TASK,AÇ
CK-2683,dosya_yazılım_geliştirme,2,VS Code'da sol ağaçtan services klasörünü aç api dosyasını seç,7,api,B-TASK,SEÇ
CK-2683,dosya_yazılım_geliştirme,2,VS Code'da sol ağaçtan services klasörünü aç api dosyasını seç,8,dosyasını,I-TASK,SEÇ
CK-2683,dosya_yazılım_geliştirme,2,VS Code'da sol ağaçtan services klasörünü aç api dosyasını seç,9,seç,I-TASK,SEÇ
CK-2687,dosya_yazılım_geliştirme,1,Docker dosyasını silme yok sadece expose satırını bul,0,Docker,O,O
CK-2687,dosya_yazılım_geliştirme,1,Docker dosyasını silme yok sadece expose satırını bul,1,dosyasını,O,O
CK-2687,dosya_yazılım_geliştirme,1,Docker dosyasını silme yok sadece expose satırını bul,2,silme,O,O
CK-2687,dosya_yazılım_geliştirme,1,Docker dosyasını silme yok sadece expose satırını bul,3,yok,O,O
CK-2687,dosya_yazılım_geliştirme,1,Docker dosyasını silme yok sadece expose satırını bul,4,sadece,O,O
CK-2687,dosya_yazılım_geliştirme,1,Docker dosyasını silme yok sadece expose satırını bul,5,expose,B-TASK,BUL
CK-2687,dosya_yazılım_geliştirme,1,Docker dosyasını silme yok sadece expose satırını bul,6,satırını,I-TASK,BUL
CK-2687,dosya_yazılım_geliştirme,1,Docker dosyasını silme yok sadece expose satırını bul,7,bul,I-TASK,BUL
CK-2689,dosya_yazılım_geliştirme,3,komut paletini aç rename symbol yaz ilk sonucu seç,0,komut,B-TASK,AÇ
CK-2689,dosya_yazılım_geliştirme,3,komut paletini aç rename symbol yaz ilk sonucu seç,1,paletini,I-TASK,AÇ
CK-2689,dosya_yazılım_geliştirme,3,komut paletini aç rename symbol yaz ilk sonucu seç,2,aç,I-TASK,AÇ
CK-2689,dosya_yazılım_geliştirme,3,komut paletini aç rename symbol yaz ilk sonucu seç,3,rename,B-TASK,YAZ
CK-2689,dosya_yazılım_geliştirme,3,komut paletini aç rename symbol yaz ilk sonucu seç,4,symbol,I-TASK,YAZ
CK-2689,dosya_yazılım_geliştirme,3,komut paletini aç rename symbol yaz ilk sonucu seç,5,yaz,I-TASK,YAZ
CK-2689,dosya_yazılım_geliştirme,3,komut paletini aç rename symbol yaz ilk sonucu seç,6,ilk,B-TASK,SEÇ
CK-2689,dosya_yazılım_geliştirme,3,komut paletini aç rename symbol yaz ilk sonucu seç,7,sonucu,I-TASK,SEÇ
CK-2689,dosya_yazılım_geliştirme,3,komut paletini aç rename symbol yaz ilk sonucu seç,8,seç,I-TASK,SEÇ
CK-2694,dosya_yazılım_geliştirme,3,package dosyasını aç script bölümüne git build komutunu değiştir,0,package,B-TASK,AÇ
CK-2694,dosya_yazılım_geliştirme,3,package dosyasını aç script bölümüne git build komutunu değiştir,1,dosyasını,I-TASK,AÇ
CK-2694,dosya_yazılım_geliştirme,3,package dosyasını aç script bölümüne git build komutunu değiştir,2,aç,I-TASK,AÇ
CK-2694,dosya_yazılım_geliştirme,3,package dosyasını aç script bölümüne git build komutunu değiştir,3,script,B-TASK,GİT
CK-2694,dosya_yazılım_geliştirme,3,package dosyasını aç script bölümüne git build komutunu değiştir,4,bölümüne,I-TASK,GİT
CK-2694,dosya_yazılım_geliştirme,3,package dosyasını aç script bölümüne git build komutunu değiştir,5,git,I-TASK,GİT
CK-2694,dosya_yazılım_geliştirme,3,package dosyasını aç script bölümüne git build komutunu değiştir,6,build,B-TASK,DEĞİŞTİR
CK-2694,dosya_yazılım_geliştirme,3,package dosyasını aç script bölümüne git build komutunu değiştir,7,komutunu,I-TASK,DEĞİŞTİR
CK-2694,dosya_yazılım_geliştirme,3,package dosyasını aç script bölümüne git build komutunu değiştir,8,değiştir,I-TASK,DEĞİŞTİR
CK-2696,dosya_yazılım_geliştirme,3,debug panelini aç koşul kutusunu seç değeri değiştir,0,debug,B-TASK,AÇ
CK-2696,dosya_yazılım_geliştirme,3,debug panelini aç koşul kutusunu seç değeri değiştir,1,panelini,I-TASK,AÇ
CK-2696,dosya_yazılım_geliştirme,3,debug panelini aç koşul kutusunu seç değeri değiştir,2,aç,I-TASK,AÇ
CK-2696,dosya_yazılım_geliştirme,3,debug panelini aç koşul kutusunu seç değeri değiştir,3,koşul,B-TASK,SEÇ
CK-2696,dosya_yazılım_geliştirme,3,debug panelini aç koşul kutusunu seç değeri değiştir,4,kutusunu,I-TASK,SEÇ
CK-2696,dosya_yazılım_geliştirme,3,debug panelini aç koşul kutusunu seç değeri değiştir,5,seç,I-TASK,SEÇ
CK-2696,dosya_yazılım_geliştirme,3,debug panelini aç koşul kutusunu seç değeri değiştir,6,değeri,B-TASK,DEĞİŞTİR
CK-2696,dosya_yazılım_geliştirme,3,debug panelini aç koşul kutusunu seç değeri değiştir,7,değiştir,I-TASK,DEĞİŞTİR
CK-2697,dosya_yazılım_geliştirme,3,json dosyasında ayar bloğunu bulup alt satıra geçerek virgül yaz,0,json,O,O
CK-2697,dosya_yazılım_geliştirme,3,json dosyasında ayar bloğunu bulup alt satıra geçerek virgül yaz,1,dosyasında,O,O
CK-2697,dosya_yazılım_geliştirme,3,json dosyasında ayar bloğunu bulup alt satıra geçerek virgül yaz,2,ayar,B-TASK,BUL
CK-2697,dosya_yazılım_geliştirme,3,json dosyasında ayar bloğunu bulup alt satıra geçerek virgül yaz,3,bloğunu,I-TASK,BUL
CK-2697,dosya_yazılım_geliştirme,3,json dosyasında ayar bloğunu bulup alt satıra geçerek virgül yaz,4,bulup,I-TASK,BUL
CK-2697,dosya_yazılım_geliştirme,3,json dosyasında ayar bloğunu bulup alt satıra geçerek virgül yaz,5,alt,B-TASK,GEÇ
CK-2697,dosya_yazılım_geliştirme,3,json dosyasında ayar bloğunu bulup alt satıra geçerek virgül yaz,6,satıra,I-TASK,GEÇ
CK-2697,dosya_yazılım_geliştirme,3,json dosyasında ayar bloğunu bulup alt satıra geçerek virgül yaz,7,geçerek,I-TASK,GEÇ
CK-2697,dosya_yazılım_geliştirme,3,json dosyasında ayar bloğunu bulup alt satıra geçerek virgül yaz,8,virgül,B-TASK,YAZ
CK-2697,dosya_yazılım_geliştirme,3,json dosyasında ayar bloğunu bulup alt satıra geçerek virgül yaz,9,yaz,I-TASK,YAZ
CK-2702,dosya_yazılım_geliştirme,2,şuradaki klasörü taşımadan önce yolunu kopyala sonra sol panele geç,0,şuradaki,O,O
CK-2702,dosya_yazılım_geliştirme,2,şuradaki klasörü taşımadan önce yolunu kopyala sonra sol panele geç,1,klasörü,O,O
CK-2702,dosya_yazılım_geliştirme,2,şuradaki klasörü taşımadan önce yolunu kopyala sonra sol panele geç,2,taşımadan,O,O
CK-2702,dosya_yazılım_geliştirme,2,şuradaki klasörü taşımadan önce yolunu kopyala sonra sol panele geç,3,önce,O,O
CK-2702,dosya_yazılım_geliştirme,2,şuradaki klasörü taşımadan önce yolunu kopyala sonra sol panele geç,4,yolunu,B-TASK,KOPYALA
CK-2702,dosya_yazılım_geliştirme,2,şuradaki klasörü taşımadan önce yolunu kopyala sonra sol panele geç,5,kopyala,I-TASK,KOPYALA
CK-2702,dosya_yazılım_geliştirme,2,şuradaki klasörü taşımadan önce yolunu kopyala sonra sol panele geç,6,sonra,O,O
CK-2702,dosya_yazılım_geliştirme,2,şuradaki klasörü taşımadan önce yolunu kopyala sonra sol panele geç,7,sol,B-TASK,GEÇ
CK-2702,dosya_yazılım_geliştirme,2,şuradaki klasörü taşımadan önce yolunu kopyala sonra sol panele geç,8,panele,I-TASK,GEÇ
CK-2702,dosya_yazılım_geliştirme,2,şuradaki klasörü taşımadan önce yolunu kopyala sonra sol panele geç,9,geç,I-TASK,GEÇ
CK-2707,temel_bilgisayar,1,dosyayı açma sadece adını göster,0,dosyayı,O,O
CK-2707,temel_bilgisayar,1,dosyayı açma sadece adını göster,1,açma,O,O
CK-2707,temel_bilgisayar,1,dosyayı açma sadece adını göster,2,sadece,O,O
CK-2707,temel_bilgisayar,1,dosyayı açma sadece adını göster,3,adını,B-TASK,DİĞER
CK-2707,temel_bilgisayar,1,dosyayı açma sadece adını göster,4,göster,I-TASK,DİĞER
CK-2708,temel_bilgisayar,2,görev çubuğundaki pil simgesine tıkla güç tasarrufunu artır,0,görev,O,O
CK-2708,temel_bilgisayar,2,görev çubuğundaki pil simgesine tıkla güç tasarrufunu artır,1,çubuğundaki,O,O
CK-2708,temel_bilgisayar,2,görev çubuğundaki pil simgesine tıkla güç tasarrufunu artır,2,pil,B-TASK,TIKLA
CK-2708,temel_bilgisayar,2,görev çubuğundaki pil simgesine tıkla güç tasarrufunu artır,3,simgesine,I-TASK,TIKLA
CK-2708,temel_bilgisayar,2,görev çubuğundaki pil simgesine tıkla güç tasarrufunu artır,4,tıkla,I-TASK,TIKLA
CK-2708,temel_bilgisayar,2,görev çubuğundaki pil simgesine tıkla güç tasarrufunu artır,5,güç,B-TASK,ARTIR
CK-2708,temel_bilgisayar,2,görev çubuğundaki pil simgesine tıkla güç tasarrufunu artır,6,tasarrufunu,I-TASK,ARTIR
CK-2708,temel_bilgisayar,2,görev çubuğundaki pil simgesine tıkla güç tasarrufunu artır,7,artır,I-TASK,ARTIR
CK-2714,temel_bilgisayar,2,sağdaki küçük pencereyi büyüterek üste hizala,0,sağdaki,B-TASK,BÜYÜT
CK-2714,temel_bilgisayar,2,sağdaki küçük pencereyi büyüterek üste hizala,1,küçük,I-TASK,BÜYÜT
CK-2714,temel_bilgisayar,2,sağdaki küçük pencereyi büyüterek üste hizala,2,pencereyi,I-TASK,BÜYÜT
CK-2714,temel_bilgisayar,2,sağdaki küçük pencereyi büyüterek üste hizala,3,büyüterek,I-TASK,BÜYÜT
CK-2714,temel_bilgisayar,2,sağdaki küçük pencereyi büyüterek üste hizala,4,üste,B-TASK,TAŞI
CK-2714,temel_bilgisayar,2,sağdaki küçük pencereyi büyüterek üste hizala,5,hizala,I-TASK,TAŞI
CK-2717,temel_bilgisayar,3,geri dönüşüm kutusuna git son silinen öğeyi seç geri yükle,0,geri,B-TASK,GİT
CK-2717,temel_bilgisayar,3,geri dönüşüm kutusuna git son silinen öğeyi seç geri yükle,1,dönüşüm,I-TASK,GİT
CK-2717,temel_bilgisayar,3,geri dönüşüm kutusuna git son silinen öğeyi seç geri yükle,2,kutusuna,I-TASK,GİT
CK-2717,temel_bilgisayar,3,geri dönüşüm kutusuna git son silinen öğeyi seç geri yükle,3,git,I-TASK,GİT
CK-2717,temel_bilgisayar,3,geri dönüşüm kutusuna git son silinen öğeyi seç geri yükle,4,son,B-TASK,SEÇ
CK-2717,temel_bilgisayar,3,geri dönüşüm kutusuna git son silinen öğeyi seç geri yükle,5,silinen,I-TASK,SEÇ
CK-2717,temel_bilgisayar,3,geri dönüşüm kutusuna git son silinen öğeyi seç geri yükle,6,öğeyi,I-TASK,SEÇ
CK-2717,temel_bilgisayar,3,geri dönüşüm kutusuna git son silinen öğeyi seç geri yükle,7,seç,I-TASK,SEÇ
CK-2717,temel_bilgisayar,3,geri dönüşüm kutusuna git son silinen öğeyi seç geri yükle,8,geri,B-TASK,DİĞER
CK-2717,temel_bilgisayar,3,geri dönüşüm kutusuna git son silinen öğeyi seç geri yükle,9,yükle,I-TASK,DİĞER
CK-2725,temel_bilgisayar,4,masaüstüne git sağ üstteki not dosyasını seç adını yeniden adlandır kaydet,0,masaüstüne,B-TASK,GİT
CK-2725,temel_bilgisayar,4,masaüstüne git sağ üstteki not dosyasını seç adını yeniden adlandır kaydet,1,git,I-TASK,GİT
CK-2725,temel_bilgisayar,4,masaüstüne git sağ üstteki not dosyasını seç adını yeniden adlandır kaydet,2,sağ,O,O
CK-2725,temel_bilgisayar,4,masaüstüne git sağ üstteki not dosyasını seç adını yeniden adlandır kaydet,3,üstteki,O,O
CK-2725,temel_bilgisayar,4,masaüstüne git sağ üstteki not dosyasını seç adını yeniden adlandır kaydet,4,not,B-TASK,SEÇ
CK-2725,temel_bilgisayar,4,masaüstüne git sağ üstteki not dosyasını seç adını yeniden adlandır kaydet,5,dosyasını,I-TASK,SEÇ
CK-2725,temel_bilgisayar,4,masaüstüne git sağ üstteki not dosyasını seç adını yeniden adlandır kaydet,6,seç,I-TASK,SEÇ
CK-2725,temel_bilgisayar,4,masaüstüne git sağ üstteki not dosyasını seç adını yeniden adlandır kaydet,7,adını,B-TASK,YENİDEN_ADLANDIR
CK-2725,temel_bilgisayar,4,masaüstüne git sağ üstteki not dosyasını seç adını yeniden adlandır kaydet,8,yeniden,I-TASK,YENİDEN_ADLANDIR
CK-2725,temel_bilgisayar,4,masaüstüne git sağ üstteki not dosyasını seç adını yeniden adlandır kaydet,9,adlandır,I-TASK,YENİDEN_ADLANDIR
CK-2725,temel_bilgisayar,4,masaüstüne git sağ üstteki not dosyasını seç adını yeniden adlandır kaydet,10,kaydet,B-TASK,KAYDET
CK-2728,tarayıcı_internet,1,makale sayfasında tabloya kadar in,0,makale,B-TASK,KAYDIR
CK-2728,tarayıcı_internet,1,makale sayfasında tabloya kadar in,1,sayfasında,I-TASK,KAYDIR
CK-2728,tarayıcı_internet,1,makale sayfasında tabloya kadar in,2,tabloya,I-TASK,KAYDIR
CK-2728,tarayıcı_internet,1,makale sayfasında tabloya kadar in,3,kadar,I-TASK,KAYDIR
CK-2728,tarayıcı_internet,1,makale sayfasında tabloya kadar in,4,in,I-TASK,KAYDIR
CK-2729,tarayıcı_internet,1,çerez penceresinde kabul etme seçenekleri göster,0,çerez,O,O
CK-2729,tarayıcı_internet,1,çerez penceresinde kabul etme seçenekleri göster,1,penceresinde,O,O
CK-2729,tarayıcı_internet,1,çerez penceresinde kabul etme seçenekleri göster,2,kabul,O,O
CK-2729,tarayıcı_internet,1,çerez penceresinde kabul etme seçenekleri göster,3,etme,O,O
CK-2729,tarayıcı_internet,1,çerez penceresinde kabul etme seçenekleri göster,4,seçenekleri,B-TASK,DİĞER
CK-2729,tarayıcı_internet,1,çerez penceresinde kabul etme seçenekleri göster,5,göster,I-TASK,DİĞER
CK-2754,ofis_metin_düzenleme,1,Wordde bu paragraf sanki sıkışık satır aralığını aç,0,Wordde,O,O
CK-2754,ofis_metin_düzenleme,1,Wordde bu paragraf sanki sıkışık satır aralığını aç,1,bu,O,O
CK-2754,ofis_metin_düzenleme,1,Wordde bu paragraf sanki sıkışık satır aralığını aç,2,paragraf,O,O
CK-2754,ofis_metin_düzenleme,1,Wordde bu paragraf sanki sıkışık satır aralığını aç,3,sanki,O,O
CK-2754,ofis_metin_düzenleme,1,Wordde bu paragraf sanki sıkışık satır aralığını aç,4,sıkışık,O,O
CK-2754,ofis_metin_düzenleme,1,Wordde bu paragraf sanki sıkışık satır aralığını aç,5,satır,B-TASK,ARTIR
CK-2754,ofis_metin_düzenleme,1,Wordde bu paragraf sanki sıkışık satır aralığını aç,6,aralığını,I-TASK,ARTIR
CK-2754,ofis_metin_düzenleme,1,Wordde bu paragraf sanki sıkışık satır aralığını aç,7,aç,I-TASK,ARTIR
CK-2757,ofis_metin_düzenleme,1,PDFde işaretli alanı önizle,0,PDFde,B-TASK,DİĞER
CK-2757,ofis_metin_düzenleme,1,PDFde işaretli alanı önizle,1,işaretli,I-TASK,DİĞER
CK-2757,ofis_metin_düzenleme,1,PDFde işaretli alanı önizle,2,alanı,I-TASK,DİĞER
CK-2757,ofis_metin_düzenleme,1,PDFde işaretli alanı önizle,3,önizle,I-TASK,DİĞER
CK-2760,ofis_metin_düzenleme,2,slayt notlarına geç konuşmacı notunu büyüt,0,slayt,B-TASK,GEÇ
CK-2760,ofis_metin_düzenleme,2,slayt notlarına geç konuşmacı notunu büyüt,1,notlarına,I-TASK,GEÇ
CK-2760,ofis_metin_düzenleme,2,slayt notlarına geç konuşmacı notunu büyüt,2,geç,I-TASK,GEÇ
CK-2760,ofis_metin_düzenleme,2,slayt notlarına geç konuşmacı notunu büyüt,3,konuşmacı,B-TASK,BÜYÜT
CK-2760,ofis_metin_düzenleme,2,slayt notlarına geç konuşmacı notunu büyüt,4,notunu,I-TASK,BÜYÜT
CK-2760,ofis_metin_düzenleme,2,slayt notlarına geç konuşmacı notunu büyüt,5,büyüt,I-TASK,BÜYÜT
CK-2762,ofis_metin_düzenleme,2,Excelde seçili aralığı kesmeden aralığı seç yeni sayfaya taşı,0,Excelde,O,O
CK-2762,ofis_metin_düzenleme,2,Excelde seçili aralığı kesmeden aralığı seç yeni sayfaya taşı,1,seçili,O,O
CK-2762,ofis_metin_düzenleme,2,Excelde seçili aralığı kesmeden aralığı seç yeni sayfaya taşı,2,aralığı,O,O
CK-2762,ofis_metin_düzenleme,2,Excelde seçili aralığı kesmeden aralığı seç yeni sayfaya taşı,3,kesmeden,O,O
CK-2762,ofis_metin_düzenleme,2,Excelde seçili aralığı kesmeden aralığı seç yeni sayfaya taşı,4,aralığı,B-TASK,SEÇ
CK-2762,ofis_metin_düzenleme,2,Excelde seçili aralığı kesmeden aralığı seç yeni sayfaya taşı,5,seç,I-TASK,SEÇ
CK-2762,ofis_metin_düzenleme,2,Excelde seçili aralığı kesmeden aralığı seç yeni sayfaya taşı,6,yeni,B-TASK,TAŞI
CK-2762,ofis_metin_düzenleme,2,Excelde seçili aralığı kesmeden aralığı seç yeni sayfaya taşı,7,sayfaya,I-TASK,TAŞI
CK-2762,ofis_metin_düzenleme,2,Excelde seçili aralığı kesmeden aralığı seç yeni sayfaya taşı,8,taşı,I-TASK,TAŞI
CK-2771,ofis_metin_düzenleme,3,tablo filtresini açıp boş olanları gizleyerek sonucu göster,0,tablo,B-TASK,AÇ
CK-2771,ofis_metin_düzenleme,3,tablo filtresini açıp boş olanları gizleyerek sonucu göster,1,filtresini,I-TASK,AÇ
CK-2771,ofis_metin_düzenleme,3,tablo filtresini açıp boş olanları gizleyerek sonucu göster,2,açıp,I-TASK,AÇ
CK-2771,ofis_metin_düzenleme,3,tablo filtresini açıp boş olanları gizleyerek sonucu göster,3,boş,B-TASK,DİĞER
CK-2771,ofis_metin_düzenleme,3,tablo filtresini açıp boş olanları gizleyerek sonucu göster,4,olanları,I-TASK,DİĞER
CK-2771,ofis_metin_düzenleme,3,tablo filtresini açıp boş olanları gizleyerek sonucu göster,5,gizleyerek,I-TASK,DİĞER
CK-2771,ofis_metin_düzenleme,3,tablo filtresini açıp boş olanları gizleyerek sonucu göster,6,sonucu,B-TASK,DİĞER
CK-2771,ofis_metin_düzenleme,3,tablo filtresini açıp boş olanları gizleyerek sonucu göster,7,göster,I-TASK,DİĞER
CK-2774,ofis_metin_düzenleme,3,PDF açıklama alanını bul oraya kısa not yaz formu kaydet,0,PDF,B-TASK,BUL
CK-2774,ofis_metin_düzenleme,3,PDF açıklama alanını bul oraya kısa not yaz formu kaydet,1,açıklama,I-TASK,BUL
CK-2774,ofis_metin_düzenleme,3,PDF açıklama alanını bul oraya kısa not yaz formu kaydet,2,alanını,I-TASK,BUL
CK-2774,ofis_metin_düzenleme,3,PDF açıklama alanını bul oraya kısa not yaz formu kaydet,3,bul,I-TASK,BUL
CK-2774,ofis_metin_düzenleme,3,PDF açıklama alanını bul oraya kısa not yaz formu kaydet,4,oraya,O,O
CK-2774,ofis_metin_düzenleme,3,PDF açıklama alanını bul oraya kısa not yaz formu kaydet,5,kısa,B-TASK,YAZ
CK-2774,ofis_metin_düzenleme,3,PDF açıklama alanını bul oraya kısa not yaz formu kaydet,6,not,I-TASK,YAZ
CK-2774,ofis_metin_düzenleme,3,PDF açıklama alanını bul oraya kısa not yaz formu kaydet,7,yaz,I-TASK,YAZ
CK-2774,ofis_metin_düzenleme,3,PDF açıklama alanını bul oraya kısa not yaz formu kaydet,8,formu,B-TASK,KAYDET
CK-2774,ofis_metin_düzenleme,3,PDF açıklama alanını bul oraya kısa not yaz formu kaydet,9,kaydet,I-TASK,KAYDET
