model,id,domain,task_count,raw_command,token_index,token,gold_boundary,pred_boundary,gold_task,pred_task,boundary_correct,task_correct,both_correct,normalized
Gemini,CK-2673,ofis_metin_düzenleme,2,oradaki boş satırı seçer misin üstüne bir boşluk bırak,5,üstüne,B-TASK,B-TASK,BOŞLUK,BOŞLUK,True,True,True,False
Gemini,CK-2673,ofis_metin_düzenleme,2,oradaki boş satırı seçer misin üstüne bir boşluk bırak,6,bir,I-TASK,I-TASK,BOŞLUK,BOŞLUK,True,True,True,False
Gemini,CK-2673,ofis_metin_düzenleme,2,oradaki boş satırı seçer misin üstüne bir boşluk bırak,7,boşluk,I-TASK,I-TASK,BOŞLUK,BOŞLUK,True,True,True,False
Gemini,CK-2673,ofis_metin_düzenleme,2,oradaki boş satırı seçer misin üstüne bir boşluk bırak,8,bırak,I-TASK,I-TASK,BOŞLUK,BOŞLUK,True,True,True,False
Gemini,CK-2675,ofis_metin_düzenleme,2,Excel tablosunda D sütununu seç genişliğini biraz artır,0,Excel,O,O,O,O,True,True,True,False
Gemini,CK-2675,ofis_metin_düzenleme,2,Excel tablosunda D sütununu seç genişliğini biraz artır,1,tablosunda,O,O,O,O,True,True,True,False
Gemini,CK-2675,ofis_metin_düzenleme,2,Excel tablosunda D sütununu seç genişliğini biraz artır,2,D,B-TASK,B-TASK,SEÇ,SEÇ,True,True,True,False
Gemini,CK-2675,ofis_metin_düzenleme,2,Excel tablosunda D sütununu seç genişliğini biraz artır,3,sütununu,I-TASK,I-TASK,SEÇ,SEÇ,True,True,True,False
Gemini,CK-2675,ofis_metin_düzenleme,2,Excel tablosunda D sütununu seç genişliğini biraz artır,4,seç,I-TASK,I-TASK,SEÇ,SEÇ,True,True,True,False
Gemini,CK-2675,ofis_metin_düzenleme,2,Excel tablosunda D sütununu seç genişliğini biraz artır,5,genişliğini,B-TASK,B-TASK,ARTIR,ARTIR,True,True,True,False
Gemini,CK-2675,ofis_metin_düzenleme,2,Excel tablosunda D sütununu seç genişliğini biraz artır,6,biraz,I-TASK,O,ARTIR,O,False,False,False,False
Gemini,CK-2675,ofis_metin_düzenleme,2,Excel tablosunda D sütununu seç genişliğini biraz artır,7,artır,I-TASK,I-TASK,ARTIR,ARTIR,True,True,True,False
Gemini,CK-2687,dosya_yazılım_geliştirme,1,Docker dosyasını silme yok sadece expose satırını bul,0,Docker,O,O,O,O,True,True,True,False
Gemini,CK-2687,dosya_yazılım_geliştirme,1,Docker dosyasını silme yok sadece expose satırını bul,1,dosyasını,O,O,O,O,True,True,True,False
Gemini,CK-2687,dosya_yazılım_geliştirme,1,Docker dosyasını silme yok sadece expose satırını bul,2,silme,O,O,O,O,True,True,True,False
Gemini,CK-2687,dosya_yazılım_geliştirme,1,Docker dosyasını silme yok sadece expose satırını bul,3,yok,O,O,O,O,True,True,True,False
Gemini,CK-2687,dosya_yazılım_geliştirme,1,Docker dosyasını silme yok sadece expose satırını bul,4,sadece,O,O,O,O,True,True,True,False
Gemini,CK-2687,dosya_yazılım_geliştirme,1,Docker dosyasını silme yok sadece expose satırını bul,5,expose,B-TASK,B-TASK,BUL,BUL,True,True,True,False
Gemini,CK-2687,dosya_yazılım_geliştirme,1,Docker dosyasını silme yok sadece expose satırını bul,6,satırını,I-TASK,I-TASK,BUL,BUL,True,True,True,False
Gemini,CK-2687,dosya_yazılım_geliştirme,1,Docker dosyasını silme yok sadece expose satırını bul,7,bul,I-TASK,I-TASK,BUL,BUL,True,True,True,False
Gemini,CK-2694,dosya_yazılım_geliştirme,3,package dosyasını aç script bölümüne git build komutunu değiştir,0,package,B-TASK,B-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-2694,dosya_yazılım_geliştirme,3,package dosyasını aç script bölümüne git build komutunu değiştir,1,dosyasını,I-TASK,I-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-2694,dosya_yazılım_geliştirme,3,package dosyasını aç script bölümüne git build komutunu değiştir,2,aç,I-TASK,I-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-2694,dosya_yazılım_geliştirme,3,package dosyasını aç script bölümüne git build komutunu değiştir,3,script,B-TASK,B-TASK,GİT,GİT,True,True,True,False
Gemini,CK-2694,dosya_yazılım_geliştirme,3,package dosyasını aç script bölümüne git build komutunu değiştir,4,bölümüne,I-TASK,I-TASK,GİT,GİT,True,True,True,False
Gemini,CK-2694,dosya_yazılım_geliştirme,3,package dosyasını aç script bölümüne git build komutunu değiştir,5,git,I-TASK,I-TASK,GİT,GİT,True,True,True,False
Gemini,CK-2694,dosya_yazılım_geliştirme,3,package dosyasını aç script bölümüne git build komutunu değiştir,6,build,B-TASK,B-TASK,DEĞİŞTİR,DEĞİŞTİR,True,True,True,False
Gemini,CK-2694,dosya_yazılım_geliştirme,3,package dosyasını aç script bölümüne git build komutunu değiştir,7,komutunu,I-TASK,I-TASK,DEĞİŞTİR,DEĞİŞTİR,True,True,True,False
Gemini,CK-2694,dosya_yazılım_geliştirme,3,package dosyasını aç script bölümüne git build komutunu değiştir,8,değiştir,I-TASK,I-TASK,DEĞİŞTİR,DEĞİŞTİR,True,True,True,False
Gemini,CK-2725,temel_bilgisayar,4,masaüstüne git sağ üstteki not dosyasını seç adını yeniden adlandır kaydet,0,masaüstüne,B-TASK,B-TASK,GİT,GİT,True,True,True,False
Gemini,CK-2725,temel_bilgisayar,4,masaüstüne git sağ üstteki not dosyasını seç adını yeniden adlandır kaydet,1,git,I-TASK,I-TASK,GİT,GİT,True,True,True,False
Gemini,CK-2725,temel_bilgisayar,4,masaüstüne git sağ üstteki not dosyasını seç adını yeniden adlandır kaydet,2,sağ,O,O,O,O,True,True,True,False
Gemini,CK-2725,temel_bilgisayar,4,masaüstüne git sağ üstteki not dosyasını seç adını yeniden adlandır kaydet,3,üstteki,O,O,O,O,True,True,True,False
Gemini,CK-2725,temel_bilgisayar,4,masaüstüne git sağ üstteki not dosyasını seç adını yeniden adlandır kaydet,4,not,B-TASK,B-TASK,SEÇ,SEÇ,True,True,True,False
Gemini,CK-2725,temel_bilgisayar,4,masaüstüne git sağ üstteki not dosyasını seç adını yeniden adlandır kaydet,5,dosyasını,I-TASK,I-TASK,SEÇ,SEÇ,True,True,True,False
Gemini,CK-2725,temel_bilgisayar,4,masaüstüne git sağ üstteki not dosyasını seç adını yeniden adlandır kaydet,6,seç,I-TASK,I-TASK,SEÇ,SEÇ,True,True,True,False
Gemini,CK-2725,temel_bilgisayar,4,masaüstüne git sağ üstteki not dosyasını seç adını yeniden adlandır kaydet,7,adını,B-TASK,B-TASK,YENİDEN_ADLANDIR,YENİDEN_ADLANDIR,True,True,True,False
Gemini,CK-2725,temel_bilgisayar,4,masaüstüne git sağ üstteki not dosyasını seç adını yeniden adlandır kaydet,8,yeniden,I-TASK,I-TASK,YENİDEN_ADLANDIR,YENİDEN_ADLANDIR,True,True,True,False
Gemini,CK-2725,temel_bilgisayar,4,masaüstüne git sağ üstteki not dosyasını seç adını yeniden adlandır kaydet,9,adlandır,I-TASK,I-TASK,YENİDEN_ADLANDIR,YENİDEN_ADLANDIR,True,True,True,False
Gemini,CK-2725,temel_bilgisayar,4,masaüstüne git sağ üstteki not dosyasını seç adını yeniden adlandır kaydet,10,kaydet,B-TASK,B-TASK,KAYDET,KAYDET,True,True,True,False
Gemini,CK-2729,tarayıcı_internet,1,çerez penceresinde kabul etme seçenekleri göster,0,çerez,O,O,O,O,True,True,True,False
Gemini,CK-2729,tarayıcı_internet,1,çerez penceresinde kabul etme seçenekleri göster,1,penceresinde,O,O,O,O,True,True,True,False
Gemini,CK-2729,tarayıcı_internet,1,çerez penceresinde kabul etme seçenekleri göster,2,kabul,O,B-TASK,O,__INVALID__:GÖSTER,False,False,False,False
Gemini,CK-2729,tarayıcı_internet,1,çerez penceresinde kabul etme seçenekleri göster,3,etme,O,I-TASK,O,__INVALID__:GÖSTER,False,False,False,False
Gemini,CK-2729,tarayıcı_internet,1,çerez penceresinde kabul etme seçenekleri göster,4,seçenekleri,B-TASK,I-TASK,DİĞER,__INVALID__:GÖSTER,False,False,False,False
Gemini,CK-2729,tarayıcı_internet,1,çerez penceresinde kabul etme seçenekleri göster,5,göster,I-TASK,I-TASK,DİĞER,__INVALID__:GÖSTER,True,False,False,False
Gemini,CK-2754,ofis_metin_düzenleme,1,Wordde bu paragraf sanki sıkışık satır aralığını aç,0,Wordde,O,O,O,O,True,True,True,False
Gemini,CK-2754,ofis_metin_düzenleme,1,Wordde bu paragraf sanki sıkışık satır aralığını aç,1,bu,O,O,O,O,True,True,True,False
Gemini,CK-2754,ofis_metin_düzenleme,1,Wordde bu paragraf sanki sıkışık satır aralığını aç,2,paragraf,O,O,O,O,True,True,True,False
Gemini,CK-2754,ofis_metin_düzenleme,1,Wordde bu paragraf sanki sıkışık satır aralığını aç,3,sanki,O,O,O,O,True,True,True,False
Gemini,CK-2754,ofis_metin_düzenleme,1,Wordde bu paragraf sanki sıkışık satır aralığını aç,4,sıkışık,O,O,O,O,True,True,True,False
Gemini,CK-2754,ofis_metin_düzenleme,1,Wordde bu paragraf sanki sıkışık satır aralığını aç,5,satır,B-TASK,B-TASK,ARTIR,AÇ,True,False,False,False
Gemini,CK-2754,ofis_metin_düzenleme,1,Wordde bu paragraf sanki sıkışık satır aralığını aç,6,aralığını,I-TASK,I-TASK,ARTIR,AÇ,True,False,False,False
Gemini,CK-2754,ofis_metin_düzenleme,1,Wordde bu paragraf sanki sıkışık satır aralığını aç,7,aç,I-TASK,I-TASK,ARTIR,AÇ,True,False,False,False
Gemini,CK-2762,ofis_metin_düzenleme,2,Excelde seçili aralığı kesmeden aralığı seç yeni sayfaya taşı,0,Excelde,O,O,O,O,True,True,True,False
Gemini,CK-2762,ofis_metin_düzenleme,2,Excelde seçili aralığı kesmeden aralığı seç yeni sayfaya taşı,1,seçili,O,O,O,O,True,True,True,False
Gemini,CK-2762,ofis_metin_düzenleme,2,Excelde seçili aralığı kesmeden aralığı seç yeni sayfaya taşı,2,aralığı,O,O,O,O,True,True,True,False
Gemini,CK-2762,ofis_metin_düzenleme,2,Excelde seçili aralığı kesmeden aralığı seç yeni sayfaya taşı,3,kesmeden,O,O,O,O,True,True,True,False
Gemini,CK-2762,ofis_metin_düzenleme,2,Excelde seçili aralığı kesmeden aralığı seç yeni sayfaya taşı,4,aralığı,B-TASK,B-TASK,SEÇ,SEÇ,True,True,True,False
Gemini,CK-2762,ofis_metin_düzenleme,2,Excelde seçili aralığı kesmeden aralığı seç yeni sayfaya taşı,5,seç,I-TASK,I-TASK,SEÇ,SEÇ,True,True,True,False
Gemini,CK-2762,ofis_metin_düzenleme,2,Excelde seçili aralığı kesmeden aralığı seç yeni sayfaya taşı,6,yeni,B-TASK,B-TASK,TAŞI,TAŞI,True,True,True,False
Gemini,CK-2762,ofis_metin_düzenleme,2,Excelde seçili aralığı kesmeden aralığı seç yeni sayfaya taşı,7,sayfaya,I-TASK,I-TASK,TAŞI,TAŞI,True,True,True,False
Gemini,CK-2762,ofis_metin_düzenleme,2,Excelde seçili aralığı kesmeden aralığı seç yeni sayfaya taşı,8,taşı,I-TASK,I-TASK,TAŞI,TAŞI,True,True,True,False
Gemini,CK-2780,dosya_yazılım_geliştirme,1,READMEde bağlantılar kısmını bul,0,READMEde,B-TASK,O,BUL,O,False,False,False,False
Gemini,CK-2780,dosya_yazılım_geliştirme,1,READMEde bağlantılar kısmını bul,1,bağlantılar,I-TASK,B-TASK,BUL,BUL,False,True,False,False
Gemini,CK-2780,dosya_yazılım_geliştirme,1,READMEde bağlantılar kısmını bul,2,kısmını,I-TASK,I-TASK,BUL,BUL,True,True,True,False
Gemini,CK-2780,dosya_yazılım_geliştirme,1,READMEde bağlantılar kısmını bul,3,bul,I-TASK,I-TASK,BUL,BUL,True,True,True,False
Gemini,CK-2808,temel_bilgisayar,1,sakın silme şu dosyayı yazdırır mısın sadece,0,sakın,O,O,O,O,True,True,True,False
Gemini,CK-2808,temel_bilgisayar,1,sakın silme şu dosyayı yazdırır mısın sadece,1,silme,O,O,O,O,True,True,True,False
Gemini,CK-2808,temel_bilgisayar,1,sakın silme şu dosyayı yazdırır mısın sadece,2,şu,B-TASK,O,YAZDIR,O,False,False,False,False
Gemini,CK-2808,temel_bilgisayar,1,sakın silme şu dosyayı yazdırır mısın sadece,3,dosyayı,I-TASK,B-TASK,YAZDIR,YAZDIR,False,True,False,False
Gemini,CK-2808,temel_bilgisayar,1,sakın silme şu dosyayı yazdırır mısın sadece,4,yazdırır,I-TASK,I-TASK,YAZDIR,YAZDIR,True,True,True,False
Gemini,CK-2808,temel_bilgisayar,1,sakın silme şu dosyayı yazdırır mısın sadece,5,mısın,I-TASK,O,YAZDIR,O,False,False,False,False
Gemini,CK-2808,temel_bilgisayar,1,sakın silme şu dosyayı yazdırır mısın sadece,6,sadece,O,O,O,O,True,True,True,False
Gemini,CK-2853,temel_bilgisayar,3,boşluk bırakma önce metni seç sonra kopyala panoya yapıştır,0,boşluk,O,O,O,O,True,True,True,False
Gemini,CK-2853,temel_bilgisayar,3,boşluk bırakma önce metni seç sonra kopyala panoya yapıştır,1,bırakma,O,O,O,O,True,True,True,False
Gemini,CK-2853,temel_bilgisayar,3,boşluk bırakma önce metni seç sonra kopyala panoya yapıştır,2,önce,O,O,O,O,True,True,True,False
Gemini,CK-2853,temel_bilgisayar,3,boşluk bırakma önce metni seç sonra kopyala panoya yapıştır,3,metni,B-TASK,B-TASK,SEÇ,SEÇ,True,True,True,False
Gemini,CK-2853,temel_bilgisayar,3,boşluk bırakma önce metni seç sonra kopyala panoya yapıştır,4,seç,I-TASK,I-TASK,SEÇ,SEÇ,True,True,True,False
Gemini,CK-2853,temel_bilgisayar,3,boşluk bırakma önce metni seç sonra kopyala panoya yapıştır,5,sonra,O,O,O,O,True,True,True,False
Gemini,CK-2853,temel_bilgisayar,3,boşluk bırakma önce metni seç sonra kopyala panoya yapıştır,6,kopyala,B-TASK,B-TASK,KOPYALA,KOPYALA,True,True,True,False
Gemini,CK-2853,temel_bilgisayar,3,boşluk bırakma önce metni seç sonra kopyala panoya yapıştır,7,panoya,B-TASK,B-TASK,YAPIŞTIR,YAPIŞTIR,True,True,True,False
Gemini,CK-2853,temel_bilgisayar,3,boşluk bırakma önce metni seç sonra kopyala panoya yapıştır,8,yapıştır,I-TASK,I-TASK,YAPIŞTIR,YAPIŞTIR,True,True,True,False
Gemini,CK-2874,tarayıcı_internet,4,bu sekmeyi kapatma yan sekmeye geç adres çubuğuna geç sayfayı yenile güvenli mod ara,0,bu,O,O,O,O,True,True,True,False
Gemini,CK-2874,tarayıcı_internet,4,bu sekmeyi kapatma yan sekmeye geç adres çubuğuna geç sayfayı yenile güvenli mod ara,1,sekmeyi,O,O,O,O,True,True,True,False
Gemini,CK-2874,tarayıcı_internet,4,bu sekmeyi kapatma yan sekmeye geç adres çubuğuna geç sayfayı yenile güvenli mod ara,2,kapatma,O,O,O,O,True,True,True,False
Gemini,CK-2874,tarayıcı_internet,4,bu sekmeyi kapatma yan sekmeye geç adres çubuğuna geç sayfayı yenile güvenli mod ara,3,yan,B-TASK,B-TASK,SEKME_DEĞİŞTİR,GEÇ,True,False,False,False
Gemini,CK-2874,tarayıcı_internet,4,bu sekmeyi kapatma yan sekmeye geç adres çubuğuna geç sayfayı yenile güvenli mod ara,4,sekmeye,I-TASK,I-TASK,SEKME_DEĞİŞTİR,GEÇ,True,False,False,False
Gemini,CK-2874,tarayıcı_internet,4,bu sekmeyi kapatma yan sekmeye geç adres çubuğuna geç sayfayı yenile güvenli mod ara,5,geç,I-TASK,I-TASK,SEKME_DEĞİŞTİR,GEÇ,True,False,False,False
Gemini,CK-2874,tarayıcı_internet,4,bu sekmeyi kapatma yan sekmeye geç adres çubuğuna geç sayfayı yenile güvenli mod ara,6,adres,B-TASK,B-TASK,GEÇ,GEÇ,True,True,True,False
Gemini,CK-2874,tarayıcı_internet,4,bu sekmeyi kapatma yan sekmeye geç adres çubuğuna geç sayfayı yenile güvenli mod ara,7,çubuğuna,I-TASK,I-TASK,GEÇ,GEÇ,True,True,True,False
Gemini,CK-2874,tarayıcı_internet,4,bu sekmeyi kapatma yan sekmeye geç adres çubuğuna geç sayfayı yenile güvenli mod ara,8,geç,I-TASK,I-TASK,GEÇ,GEÇ,True,True,True,False
Gemini,CK-2874,tarayıcı_internet,4,bu sekmeyi kapatma yan sekmeye geç adres çubuğuna geç sayfayı yenile güvenli mod ara,9,sayfayı,B-TASK,B-TASK,YİNELE,YİNELE,True,True,True,False
Gemini,CK-2874,tarayıcı_internet,4,bu sekmeyi kapatma yan sekmeye geç adres çubuğuna geç sayfayı yenile güvenli mod ara,10,yenile,I-TASK,I-TASK,YİNELE,YİNELE,True,True,True,False
Gemini,CK-2874,tarayıcı_internet,4,bu sekmeyi kapatma yan sekmeye geç adres çubuğuna geç sayfayı yenile güvenli mod ara,11,güvenli,B-TASK,B-TASK,ARA,ARA,True,True,True,False
Gemini,CK-2874,tarayıcı_internet,4,bu sekmeyi kapatma yan sekmeye geç adres çubuğuna geç sayfayı yenile güvenli mod ara,12,mod,I-TASK,I-TASK,ARA,ARA,True,True,True,False
Gemini,CK-2874,tarayıcı_internet,4,bu sekmeyi kapatma yan sekmeye geç adres çubuğuna geç sayfayı yenile güvenli mod ara,13,ara,I-TASK,I-TASK,ARA,ARA,True,True,True,False
Gemini,CK-2893,dosya_yazılım_geliştirme,4,log dosyasını aç hata kelimesini ara sonucu seç kopyala,0,log,B-TASK,B-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-2893,dosya_yazılım_geliştirme,4,log dosyasını aç hata kelimesini ara sonucu seç kopyala,1,dosyasını,I-TASK,I-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-2893,dosya_yazılım_geliştirme,4,log dosyasını aç hata kelimesini ara sonucu seç kopyala,2,aç,I-TASK,I-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-2893,dosya_yazılım_geliştirme,4,log dosyasını aç hata kelimesini ara sonucu seç kopyala,3,hata,B-TASK,B-TASK,ARA,ARA,True,True,True,False
Gemini,CK-2893,dosya_yazılım_geliştirme,4,log dosyasını aç hata kelimesini ara sonucu seç kopyala,4,kelimesini,I-TASK,I-TASK,ARA,ARA,True,True,True,False
Gemini,CK-2893,dosya_yazılım_geliştirme,4,log dosyasını aç hata kelimesini ara sonucu seç kopyala,5,ara,I-TASK,I-TASK,ARA,ARA,True,True,True,False
Gemini,CK-2893,dosya_yazılım_geliştirme,4,log dosyasını aç hata kelimesini ara sonucu seç kopyala,6,sonucu,B-TASK,B-TASK,SEÇ,SEÇ,True,True,True,False
Gemini,CK-2893,dosya_yazılım_geliştirme,4,log dosyasını aç hata kelimesini ara sonucu seç kopyala,7,seç,I-TASK,I-TASK,SEÇ,SEÇ,True,True,True,False
Gemini,CK-2893,dosya_yazılım_geliştirme,4,log dosyasını aç hata kelimesini ara sonucu seç kopyala,8,kopyala,B-TASK,B-TASK,KOPYALA,KOPYALA,True,True,True,False
Gemini,CK-2894,temel_bilgisayar,5,şunu yanlış yaptım pencereyi kapatma masaüstüne geç başlatı aç ayarlar yaz enter bas pencereyi büyüt,0,şunu,O,O,O,O,True,True,True,False
Gemini,CK-2894,temel_bilgisayar,5,şunu yanlış yaptım pencereyi kapatma masaüstüne geç başlatı aç ayarlar yaz enter bas pencereyi büyüt,1,yanlış,O,O,O,O,True,True,True,False
Gemini,CK-2894,temel_bilgisayar,5,şunu yanlış yaptım pencereyi kapatma masaüstüne geç başlatı aç ayarlar yaz enter bas pencereyi büyüt,2,yaptım,O,O,O,O,True,True,True,False
Gemini,CK-2894,temel_bilgisayar,5,şunu yanlış yaptım pencereyi kapatma masaüstüne geç başlatı aç ayarlar yaz enter bas pencereyi büyüt,3,pencereyi,O,O,O,O,True,True,True,False
Gemini,CK-2894,temel_bilgisayar,5,şunu yanlış yaptım pencereyi kapatma masaüstüne geç başlatı aç ayarlar yaz enter bas pencereyi büyüt,4,kapatma,O,O,O,O,True,True,True,False
Gemini,CK-2894,temel_bilgisayar,5,şunu yanlış yaptım pencereyi kapatma masaüstüne geç başlatı aç ayarlar yaz enter bas pencereyi büyüt,5,masaüstüne,B-TASK,B-TASK,GEÇ,GEÇ,True,True,True,False
Gemini,CK-2894,temel_bilgisayar,5,şunu yanlış yaptım pencereyi kapatma masaüstüne geç başlatı aç ayarlar yaz enter bas pencereyi büyüt,6,geç,I-TASK,I-TASK,GEÇ,GEÇ,True,True,True,False
Gemini,CK-2894,temel_bilgisayar,5,şunu yanlış yaptım pencereyi kapatma masaüstüne geç başlatı aç ayarlar yaz enter bas pencereyi büyüt,7,başlatı,B-TASK,B-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-2894,temel_bilgisayar,5,şunu yanlış yaptım pencereyi kapatma masaüstüne geç başlatı aç ayarlar yaz enter bas pencereyi büyüt,8,aç,I-TASK,I-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-2894,temel_bilgisayar,5,şunu yanlış yaptım pencereyi kapatma masaüstüne geç başlatı aç ayarlar yaz enter bas pencereyi büyüt,9,ayarlar,B-TASK,B-TASK,YAZ,YAZ,True,True,True,False
Gemini,CK-2894,temel_bilgisayar,5,şunu yanlış yaptım pencereyi kapatma masaüstüne geç başlatı aç ayarlar yaz enter bas pencereyi büyüt,10,yaz,I-TASK,I-TASK,YAZ,YAZ,True,True,True,False
Gemini,CK-2894,temel_bilgisayar,5,şunu yanlış yaptım pencereyi kapatma masaüstüne geç başlatı aç ayarlar yaz enter bas pencereyi büyüt,11,enter,B-TASK,B-TASK,ENTER,ENTER,True,True,True,False
Gemini,CK-2894,temel_bilgisayar,5,şunu yanlış yaptım pencereyi kapatma masaüstüne geç başlatı aç ayarlar yaz enter bas pencereyi büyüt,12,bas,I-TASK,I-TASK,ENTER,ENTER,True,True,True,False
Gemini,CK-2894,temel_bilgisayar,5,şunu yanlış yaptım pencereyi kapatma masaüstüne geç başlatı aç ayarlar yaz enter bas pencereyi büyüt,13,pencereyi,B-TASK,B-TASK,BÜYÜT,BÜYÜT,True,True,True,False
Gemini,CK-2894,temel_bilgisayar,5,şunu yanlış yaptım pencereyi kapatma masaüstüne geç başlatı aç ayarlar yaz enter bas pencereyi büyüt,14,büyüt,I-TASK,I-TASK,BÜYÜT,BÜYÜT,True,True,True,False
Gemini,CK-2902,dosya_yazılım_geliştirme,5,terminali aç komutu yaz enter bas hatayı bul logu kaydet,0,terminali,B-TASK,B-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-2902,dosya_yazılım_geliştirme,5,terminali aç komutu yaz enter bas hatayı bul logu kaydet,1,aç,I-TASK,I-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-2902,dosya_yazılım_geliştirme,5,terminali aç komutu yaz enter bas hatayı bul logu kaydet,2,komutu,B-TASK,B-TASK,YAZ,YAZ,True,True,True,False
Gemini,CK-2902,dosya_yazılım_geliştirme,5,terminali aç komutu yaz enter bas hatayı bul logu kaydet,3,yaz,I-TASK,I-TASK,YAZ,YAZ,True,True,True,False
Gemini,CK-2902,dosya_yazılım_geliştirme,5,terminali aç komutu yaz enter bas hatayı bul logu kaydet,4,enter,B-TASK,B-TASK,ENTER,ENTER,True,True,True,False
Gemini,CK-2902,dosya_yazılım_geliştirme,5,terminali aç komutu yaz enter bas hatayı bul logu kaydet,5,bas,I-TASK,I-TASK,ENTER,ENTER,True,True,True,False
